cidade,data_previsao,temperatura,umidade,proba_chuva,latitude,longitude
Barreiras,2026-02-03 00:00:00,22.44,95,100.0,-12.1528,-44.99
Barreiras,2026-02-03 03:00:00,21.98,96,49.0,-12.1528,-44.99
Barreiras,2026-02-03 06:00:00,21.56,96,0.0,-12.1528,-44.99
Barreiras,2026-02-03 09:00:00,20.91,97,0.0,-12.1528,-44.99
Barreiras,2026-02-03 12:00:00,24.83,85,72.0,-12.1528,-44.99
Barreiras,2026-02-03 15:00:00,29.74,63,100.0,-12.1528,-44.99
Barreiras,2026-02-03 18:00:00,28.93,69,100.0,-12.1528,-44.99
Barreiras,2026-02-03 21:00:00,24.09,90,100.0,-12.1528,-44.99
Barreiras,2026-02-04 00:00:00,22.9,93,100.0,-12.1528,-44.99
Barreiras,2026-02-04 03:00:00,21.83,95,76.0,-12.1528,-44.99
Barreiras,2026-02-04 06:00:00,22.12,95,53.0,-12.1528,-44.99
Barreiras,2026-02-04 09:00:00,21.04,97,0.0,-12.1528,-44.99
Barreiras,2026-02-04 12:00:00,23.91,86,0.0,-12.1528,-44.99
Barreiras,2026-02-04 15:00:00,29.62,57,0.0,-12.1528,-44.99
Barreiras,2026-02-04 18:00:00,31.77,48,4.0,-12.1528,-44.99
Barreiras,2026-02-04 21:00:00,27.43,72,53.0,-12.1528,-44.99
Barreiras,2026-02-05 00:00:00,22.94,91,100.0,-12.1528,-44.99
Barreiras,2026-02-05 03:00:00,21.78,95,100.0,-12.1528,-44.99
Barreiras,2026-02-05 06:00:00,21.57,96,100.0,-12.1528,-44.99
Barreiras,2026-02-05 09:00:00,21.17,97,100.0,-12.1528,-44.99
Barreiras,2026-02-05 12:00:00,25.72,81,100.0,-12.1528,-44.99
Barreiras,2026-02-05 15:00:00,28.61,69,100.0,-12.1528,-44.99
Barreiras,2026-02-05 18:00:00,30.72,54,100.0,-12.1528,-44.99
Barreiras,2026-02-05 21:00:00,24.89,84,100.0,-12.1528,-44.99
Barreiras,2026-02-06 00:00:00,22.73,92,100.0,-12.1528,-44.99
Barreiras,2026-02-06 03:00:00,21.46,95,72.0,-12.1528,-44.99
Barreiras,2026-02-06 06:00:00,20.76,96,100.0,-12.1528,-44.99
Barreiras,2026-02-06 09:00:00,20.26,98,100.0,-12.1528,-44.99
Balsas,2026-02-01 12:00:00,24.75,82,0.0,-7.5325,-46.0356
Balsas,2026-02-01 15:00:00,29.94,61,10.0,-7.5325,-46.0356
Balsas,2026-02-01 18:00:00,30.22,60,24.0,-7.5325,-46.0356
Balsas,2026-02-01 21:00:00,27.69,74,97.0,-7.5325,-46.0356
Balsas,2026-02-02 00:00:00,26.11,81,80.0,-7.5325,-46.0356
Balsas,2026-02-02 03:00:00,24.14,87,1.0,-7.5325,-46.0356
Balsas,2026-02-02 06:00:00,23.26,88,0.0,-7.5325,-46.0356
Balsas,2026-02-02 09:00:00,22.61,90,65.0,-7.5325,-46.0356
Balsas,2026-02-02 12:00:00,25.0,86,100.0,-7.5325,-46.0356
Balsas,2026-02-02 15:00:00,28.97,68,100.0,-7.5325,-46.0356
Balsas,2026-02-02 18:00:00,28.3,73,100.0,-7.5325,-46.0356
Balsas,2026-02-02 21:00:00,25.46,87,100.0,-7.5325,-46.0356
Balsas,2026-02-03 00:00:00,23.2,96,100.0,-7.5325,-46.0356
Balsas,2026-02-03 03:00:00,22.54,97,100.0,-7.5325,-46.0356
Balsas,2026-02-03 06:00:00,22.23,96,100.0,-7.5325,-46.0356
Balsas,2026-02-03 09:00:00,21.6,96,100.0,-7.5325,-46.0356
Balsas,2026-02-03 12:00:00,23.37,89,80.0,-7.5325,-46.0356
Balsas,2026-02-03 15:00:00,29.04,61,0.0,-7.5325,-46.0356
Balsas,2026-02-03 18:00:00,28.81,63,5.0,-7.5325,-46.0356
Balsas,2026-02-03 21:00:00,26.19,80,51.0,-7.5325,-46.0356
Balsas,2026-02-04 00:00:00,23.96,84,13.0,-7.5325,-46.0356
Balsas,2026-02-04 03:00:00,23.51,85,0.0,-7.5325,-46.0356
Balsas,2026-02-04 06:00:00,22.39,89,0.0,-7.5325,-46.0356
Balsas,2026-02-04 09:00:00,21.82,91,0.0,-7.5325,-46.0356
Balsas,2026-02-04 12:00:00,27.41,69,0.0,-7.5325,-46.0356
Balsas,2026-02-04 15:00:00,31.89,52,0.0,-7.5325,-46.0356
Balsas,2026-02-04 18:00:00,31.85,52,0.0,-7.5325,-46.0356
Balsas,2026-02-04 21:00:00,27.57,73,0.0,-7.5325,-46.0356
Balsas,2026-02-05 00:00:00,26.49,72,0.0,-7.5325,-46.0356
Balsas,2026-02-05 03:00:00,25.64,76,58.0,-7.5325,-46.0356
Balsas,2026-02-05 06:00:00,23.0,93,100.0,-7.5325,-46.0356
Balsas,2026-02-05 09:00:00,22.02,98,100.0,-7.5325,-46.0356
Balsas,2026-02-05 12:00:00,24.21,90,100.0,-7.5325,-46.0356
Balsas,2026-02-05 15:00:00,31.19,58,0.0,-7.5325,-46.0356
Balsas,2026-02-05 18:00:00,27.59,76,100.0,-7.5325,-46.0356
Balsas,2026-02-05 21:00:00,25.7,87,100.0,-7.5325,-46.0356
Balsas,2026-02-06 00:00:00,24.13,89,100.0,-7.5325,-46.0356
Balsas,2026-02-06 03:00:00,23.15,93,54.0,-7.5325,-46.0356
Balsas,2026-02-06 06:00:00,22.63,94,100.0,-7.5325,-46.0356
Balsas,2026-02-06 09:00:00,22.5,95,72.0,-7.5325,-46.0356
Gurupi,2026-02-01 12:00:00,24.76,85,21.0,-11.7292,-49.0686
Gurupi,2026-02-01 15:00:00,29.62,65,0.0,-11.7292,-49.0686
Gurupi,2026-02-01 18:00:00,30.34,65,29.0,-11.7292,-49.0686
Gurupi,2026-02-01 21:00:00,23.47,96,100.0,-11.7292,-49.0686
Gurupi,2026-02-02 00:00:00,23.61,96,100.0,-11.7292,-49.0686
Gurupi,2026-02-02 03:00:00,22.31,96,100.0,-11.7292,-49.0686
Gurupi,2026-02-02 06:00:00,21.68,95,100.0,-11.7292,-49.0686
Gurupi,2026-02-02 09:00:00,22.06,95,52.0,-11.7292,-49.0686
Gurupi,2026-02-02 12:00:00,22.7,93,36.0,-11.7292,-49.0686
Gurupi,2026-02-02 15:00:00,23.34,90,0.0,-11.7292,-49.0686
Gurupi,2026-02-02 18:00:00,23.6,88,0.0,-11.7292,-49.0686
Gurupi,2026-02-02 21:00:00,22.75,93,20.0,-11.7292,-49.0686
Gurupi,2026-02-03 00:00:00,22.26,95,0.0,-11.7292,-49.0686
Gurupi,2026-02-03 03:00:00,22.27,94,0.0,-11.7292,-49.0686
Gurupi,2026-02-03 06:00:00,22.18,92,0.0,-11.7292,-49.0686
Gurupi,2026-02-03 09:00:00,22.08,92,0.0,-11.7292,-49.0686
Gurupi,2026-02-03 12:00:00,24.7,81,0.0,-11.7292,-49.0686
Gurupi,2026-02-03 15:00:00,27.83,72,100.0,-11.7292,-49.0686
Gurupi,2026-02-03 18:00:00,27.12,77,100.0,-11.7292,-49.0686
Gurupi,2026-02-03 21:00:00,25.77,81,100.0,-11.7292,-49.0686
Gurupi,2026-02-04 00:00:00,24.36,83,96.0,-11.7292,-49.0686
Gurupi,2026-02-04 03:00:00,23.51,87,1.0,-11.7292,-49.0686
Gurupi,2026-02-04 06:00:00,22.46,94,81.0,-11.7292,-49.0686
Gurupi,2026-02-04 09:00:00,22.07,96,29.0,-11.7292,-49.0686
Gurupi,2026-02-04 12:00:00,25.17,85,100.0,-11.7292,-49.0686
Gurupi,2026-02-04 15:00:00,26.66,80,100.0,-11.7292,-49.0686
Gurupi,2026-02-04 18:00:00,27.98,75,100.0,-11.7292,-49.0686
Gurupi,2026-02-04 21:00:00,24.42,91,100.0,-11.7292,-49.0686
Gurupi,2026-02-05 00:00:00,23.56,92,80.0,-11.7292,-49.0686
Gurupi,2026-02-05 03:00:00,23.0,95,25.0,-11.7292,-49.0686
Gurupi,2026-02-05 06:00:00,22.23,96,0.0,-11.7292,-49.0686
Gurupi,2026-02-05 09:00:00,21.82,97,0.0,-11.7292,-49.0686
Gurupi,2026-02-05 12:00:00,25.67,83,0.0,-11.7292,-49.0686
Gurupi,2026-02-05 15:00:00,29.74,62,60.0,-11.7292,-49.0686
Gurupi,2026-02-05 18:00:00,31.89,52,50.0,-11.7292,-49.0686
Gurupi,2026-02-05 21:00:00,26.43,78,100.0,-11.7292,-49.0686
Gurupi,2026-02-06 00:00:00,23.91,87,76.0,-11.7292,-49.0686
Gurupi,2026-02-06 03:00:00,23.44,90,0.0,-11.7292,-49.0686
Gurupi,2026-02-06 06:00:00,23.0,92,0.0,-11.7292,-49.0686
Gurupi,2026-02-06 09:00:00,21.84,96,48.0,-11.7292,-49.0686
Uruçuí,2026-02-02 12:00:00,24.31,85,100.0,-7.2294,-44.5561
Uruçuí,2026-02-02 15:00:00,28.35,68,100.0,-7.2294,-44.5561
Uruçuí,2026-02-02 18:00:00,31.35,56,100.0,-7.2294,-44.5561
Uruçuí,2026-02-02 21:00:00,27.71,75,83.0,-7.2294,-44.5561
Uruçuí,2026-02-03 00:00:00,24.71,87,73.0,-7.2294,-44.5561
Uruçuí,2026-02-03 03:00:00,23.73,88,0.0,-7.2294,-44.5561
Uruçuí,2026-02-03 06:00:00,23.31,90,0.0,-7.2294,-44.5561
Uruçuí,2026-02-03 09:00:00,22.54,93,0.0,-7.2294,-44.5561
Uruçuí,2026-02-03 12:00:00,27.02,74,41.0,-7.2294,-44.5561
Uruçuí,2026-02-03 15:00:00,28.45,68,100.0,-7.2294,-44.5561
Uruçuí,2026-02-03 18:00:00,30.71,57,100.0,-7.2294,-44.5561
Uruçuí,2026-02-03 21:00:00,26.45,79,100.0,-7.2294,-44.5561
Uruçuí,2026-02-04 00:00:00,24.06,88,100.0,-7.2294,-44.5561
Uruçuí,2026-02-04 03:00:00,22.85,94,80.0,-7.2294,-44.5561
Uruçuí,2026-02-04 06:00:00,22.44,95,53.0,-7.2294,-44.5561
Uruçuí,2026-02-04 09:00:00,22.23,95,0.0,-7.2294,-44.5561
Uruçuí,2026-02-04 12:00:00,26.08,80,100.0,-7.2294,-44.5561
Uruçuí,2026-02-04 15:00:00,30.32,56,100.0,-7.2294,-44.5561
Uruçuí,2026-02-04 18:00:00,30.56,56,100.0,-7.2294,-44.5561
Uruçuí,2026-02-04 21:00:00,25.43,85,100.0,-7.2294,-44.5561
Uruçuí,2026-02-05 00:00:00,24.46,86,100.0,-7.2294,-44.5561
Uruçuí,2026-02-05 03:00:00,23.63,89,78.0,-7.2294,-44.5561
Uruçuí,2026-02-05 06:00:00,22.59,92,87.0,-7.2294,-44.5561
Uruçuí,2026-02-05 09:00:00,21.91,95,100.0,-7.2294,-44.5561
Uruçuí,2026-02-05 12:00:00,25.41,83,100.0,-7.2294,-44.5561
Uruçuí,2026-02-05 15:00:00,29.9,64,100.0,-7.2294,-44.5561
Uruçuí,2026-02-05 18:00:00,30.64,61,100.0,-7.2294,-44.5561
Uruçuí,2026-02-05 21:00:00,25.85,85,100.0,-7.2294,-44.5561
Uruçuí,2026-02-06 00:00:00,24.52,87,100.0,-7.2294,-44.5561
Uruçuí,2026-02-06 03:00:00,23.56,90,95.0,-7.2294,-44.5561
Uruçuí,2026-02-06 06:00:00,23.24,93,88.0,-7.2294,-44.5561
Uruçuí,2026-02-06 09:00:00,22.52,96,100.0,-7.2294,-44.5561
Uruçuí,2026-02-06 12:00:00,24.71,88,100.0,-7.2294,-44.5561
Uruçuí,2026-02-06 15:00:00,27.04,79,100.0,-7.2294,-44.5561
Uruçuí,2026-02-06 18:00:00,26.01,85,100.0,-7.2294,-44.5561
Uruçuí,2026-02-06 21:00:00,22.94,97,100.0,-7.2294,-44.5561
Uruçuí,2026-02-07 00:00:00,22.56,97,100.0,-7.2294,-44.5561
Uruçuí,2026-02-07 03:00:00,22.37,97,100.0,-7.2294,-44.5561
Uruçuí,2026-02-07 06:00:00,21.88,99,100.0,-7.2294,-44.5561
Uruçuí,2026-02-07 09:00:00,21.7,98,100.0,-7.2294,-44.5561
Barreiras,2026-02-02 12:00:00,22.81,91,0.0,-12.1528,-44.99
Barreiras,2026-02-02 15:00:00,29.58,62,0.0,-12.1528,-44.99
Barreiras,2026-02-02 18:00:00,33.48,43,0.0,-12.1528,-44.99
Barreiras,2026-02-02 21:00:00,27.21,70,1.0,-12.1528,-44.99
Barreiras,2026-02-03 00:00:00,23.3,85,83.0,-12.1528,-44.99
Barreiras,2026-02-03 03:00:00,22.08,90,100.0,-12.1528,-44.99
Barreiras,2026-02-03 06:00:00,21.16,95,100.0,-12.1528,-44.99
Barreiras,2026-02-03 09:00:00,20.81,97,100.0,-12.1528,-44.99
Barreiras,2026-02-03 12:00:00,26.67,75,80.0,-12.1528,-44.99
Barreiras,2026-02-03 15:00:00,32.98,48,100.0,-12.1528,-44.99
Barreiras,2026-02-03 18:00:00,27.04,74,100.0,-12.1528,-44.99
Barreiras,2026-02-03 21:00:00,23.67,88,82.0,-12.1528,-44.99
Barreiras,2026-02-04 00:00:00,20.85,95,99.0,-12.1528,-44.99
Barreiras,2026-02-04 03:00:00,20.7,95,97.0,-12.1528,-44.99
Barreiras,2026-02-04 06:00:00,20.61,98,100.0,-12.1528,-44.99
Barreiras,2026-02-04 09:00:00,20.24,97,20.0,-12.1528,-44.99
Barreiras,2026-02-04 12:00:00,24.44,83,0.0,-12.1528,-44.99
Barreiras,2026-02-04 15:00:00,31.92,50,0.0,-12.1528,-44.99
Barreiras,2026-02-04 18:00:00,29.5,59,0.0,-12.1528,-44.99
Barreiras,2026-02-04 21:00:00,25.96,72,56.0,-12.1528,-44.99
Barreiras,2026-02-05 00:00:00,22.17,97,100.0,-12.1528,-44.99
Barreiras,2026-02-05 03:00:00,22.11,96,78.0,-12.1528,-44.99
Barreiras,2026-02-05 06:00:00,21.81,96,0.0,-12.1528,-44.99
Barreiras,2026-02-05 09:00:00,20.92,97,0.0,-12.1528,-44.99
Barreiras,2026-02-05 12:00:00,25.66,80,35.0,-12.1528,-44.99
Barreiras,2026-02-05 15:00:00,31.91,50,100.0,-12.1528,-44.99
Barreiras,2026-02-05 18:00:00,32.84,44,80.0,-12.1528,-44.99
Barreiras,2026-02-05 21:00:00,27.42,68,0.0,-12.1528,-44.99
Barreiras,2026-02-06 00:00:00,23.32,87,79.0,-12.1528,-44.99
Barreiras,2026-02-06 03:00:00,22.5,92,96.0,-12.1528,-44.99
Barreiras,2026-02-06 06:00:00,20.97,97,100.0,-12.1528,-44.99
Barreiras,2026-02-06 09:00:00,20.49,99,100.0,-12.1528,-44.99
Barreiras,2026-02-06 12:00:00,25.06,86,100.0,-12.1528,-44.99
Barreiras,2026-02-06 15:00:00,29.04,65,100.0,-12.1528,-44.99
Barreiras,2026-02-06 18:00:00,32.03,47,100.0,-12.1528,-44.99
Barreiras,2026-02-06 21:00:00,27.27,73,0.0,-12.1528,-44.99
Barreiras,2026-02-07 00:00:00,23.96,83,29.0,-12.1528,-44.99
Barreiras,2026-02-07 03:00:00,22.46,88,0.0,-12.1528,-44.99
Barreiras,2026-02-07 06:00:00,20.48,97,94.0,-12.1528,-44.99
Barreiras,2026-02-07 09:00:00,19.93,99,100.0,-12.1528,-44.99
Balsas,2026-02-02 12:00:00,25.06,78,0.0,-7.5325,-46.0356
Balsas,2026-02-02 15:00:00,28.06,69,100.0,-7.5325,-46.0356
Balsas,2026-02-02 18:00:00,32.24,51,100.0,-7.5325,-46.0356
Balsas,2026-02-02 21:00:00,26.23,79,100.0,-7.5325,-46.0356
Balsas,2026-02-03 00:00:00,24.33,90,100.0,-7.5325,-46.0356
Balsas,2026-02-03 03:00:00,23.08,95,100.0,-7.5325,-46.0356
Balsas,2026-02-03 06:00:00,22.45,95,100.0,-7.5325,-46.0356
Balsas,2026-02-03 09:00:00,21.76,96,0.0,-7.5325,-46.0356
Balsas,2026-02-03 12:00:00,25.86,78,20.0,-7.5325,-46.0356
Balsas,2026-02-03 15:00:00,29.85,59,100.0,-7.5325,-46.0356
Balsas,2026-02-03 18:00:00,27.51,75,100.0,-7.5325,-46.0356
Balsas,2026-02-03 21:00:00,25.23,88,100.0,-7.5325,-46.0356
Balsas,2026-02-04 00:00:00,23.58,92,80.0,-7.5325,-46.0356
Balsas,2026-02-04 03:00:00,23.03,94,100.0,-7.5325,-46.0356
Balsas,2026-02-04 06:00:00,22.01,96,100.0,-7.5325,-46.0356
Balsas,2026-02-04 09:00:00,21.67,97,71.0,-7.5325,-46.0356
Balsas,2026-02-04 12:00:00,25.54,81,39.0,-7.5325,-46.0356
Balsas,2026-02-04 15:00:00,30.88,56,64.0,-7.5325,-46.0356
Balsas,2026-02-04 18:00:00,31.66,51,100.0,-7.5325,-46.0356
Balsas,2026-02-04 21:00:00,28.12,69,1.0,-7.5325,-46.0356
Balsas,2026-02-05 00:00:00,25.61,77,0.0,-7.5325,-46.0356
Balsas,2026-02-05 03:00:00,23.49,91,100.0,-7.5325,-46.0356
Balsas,2026-02-05 06:00:00,23.02,92,100.0,-7.5325,-46.0356
Balsas,2026-02-05 09:00:00,22.7,94,24.0,-7.5325,-46.0356
Balsas,2026-02-05 12:00:00,25.74,81,100.0,-7.5325,-46.0356
Balsas,2026-02-05 15:00:00,30.26,58,100.0,-7.5325,-46.0356
Balsas,2026-02-05 18:00:00,29.66,63,100.0,-7.5325,-46.0356
Balsas,2026-02-05 21:00:00,25.99,84,100.0,-7.5325,-46.0356
Balsas,2026-02-06 00:00:00,24.17,90,100.0,-7.5325,-46.0356
Balsas,2026-02-06 03:00:00,22.76,96,100.0,-7.5325,-46.0356
Balsas,2026-02-06 06:00:00,22.36,95,100.0,-7.5325,-46.0356
Balsas,2026-02-06 09:00:00,21.59,96,100.0,-7.5325,-46.0356
Balsas,2026-02-06 12:00:00,22.3,94,100.0,-7.5325,-46.0356
Balsas,2026-02-06 15:00:00,28.26,67,26.0,-7.5325,-46.0356
Balsas,2026-02-06 18:00:00,26.5,80,100.0,-7.5325,-46.0356
Balsas,2026-02-06 21:00:00,23.02,97,100.0,-7.5325,-46.0356
Balsas,2026-02-07 00:00:00,22.56,97,100.0,-7.5325,-46.0356
Balsas,2026-02-07 03:00:00,22.08,98,78.0,-7.5325,-46.0356
Balsas,2026-02-07 06:00:00,21.85,98,71.0,-7.5325,-46.0356
Balsas,2026-02-07 09:00:00,21.66,97,48.0,-7.5325,-46.0356
Gurupi,2026-02-02 12:00:00,24.05,89,68.0,-11.7292,-49.0686
Gurupi,2026-02-02 15:00:00,28.34,69,50.0,-11.7292,-49.0686
Gurupi,2026-02-02 18:00:00,32.38,54,51.0,-11.7292,-49.0686
Gurupi,2026-02-02 21:00:00,25.63,86,100.0,-11.7292,-49.0686
Gurupi,2026-02-03 00:00:00,22.37,94,100.0,-11.7292,-49.0686
Gurupi,2026-02-03 03:00:00,22.4,98,100.0,-11.7292,-49.0686
Gurupi,2026-02-03 06:00:00,22.3,98,100.0,-11.7292,-49.0686
Gurupi,2026-02-03 09:00:00,21.89,97,100.0,-11.7292,-49.0686
Gurupi,2026-02-03 12:00:00,22.38,96,100.0,-11.7292,-49.0686
Gurupi,2026-02-03 15:00:00,28.7,68,0.0,-11.7292,-49.0686
Gurupi,2026-02-03 18:00:00,27.58,78,100.0,-11.7292,-49.0686
Gurupi,2026-02-03 21:00:00,25.38,87,100.0,-11.7292,-49.0686
Gurupi,2026-02-04 00:00:00,23.25,92,100.0,-11.7292,-49.0686
Gurupi,2026-02-04 03:00:00,22.61,95,0.0,-11.7292,-49.0686
Gurupi,2026-02-04 06:00:00,22.02,97,0.0,-11.7292,-49.0686
Gurupi,2026-02-04 09:00:00,21.79,97,0.0,-11.7292,-49.0686
Gurupi,2026-02-04 12:00:00,24.47,87,0.0,-11.7292,-49.0686
Gurupi,2026-02-04 15:00:00,28.51,68,37.0,-11.7292,-49.0686
Gurupi,2026-02-04 18:00:00,29.09,65,100.0,-11.7292,-49.0686
Gurupi,2026-02-04 21:00:00,25.07,88,100.0,-11.7292,-49.0686
Gurupi,2026-02-05 00:00:00,23.29,94,80.0,-11.7292,-49.0686
Gurupi,2026-02-05 03:00:00,22.85,94,0.0,-11.7292,-49.0686
Gurupi,2026-02-05 06:00:00,22.2,95,0.0,-11.7292,-49.0686
Gurupi,2026-02-05 09:00:00,22.07,95,0.0,-11.7292,-49.0686
Gurupi,2026-02-05 12:00:00,26.7,76,0.0,-11.7292,-49.0686
Gurupi,2026-02-05 15:00:00,28.51,69,100.0,-11.7292,-49.0686
Gurupi,2026-02-05 18:00:00,29.9,63,100.0,-11.7292,-49.0686
Gurupi,2026-02-05 21:00:00,26.28,83,100.0,-11.7292,-49.0686
Gurupi,2026-02-06 00:00:00,23.55,94,100.0,-11.7292,-49.0686
Gurupi,2026-02-06 03:00:00,23.22,94,0.0,-11.7292,-49.0686
Gurupi,2026-02-06 06:00:00,22.25,97,0.0,-11.7292,-49.0686
Gurupi,2026-02-06 09:00:00,21.81,97,0.0,-11.7292,-49.0686
Gurupi,2026-02-06 12:00:00,25.87,81,0.0,-11.7292,-49.0686
Gurupi,2026-02-06 15:00:00,29.22,66,100.0,-11.7292,-49.0686
Gurupi,2026-02-06 18:00:00,28.52,71,100.0,-11.7292,-49.0686
Gurupi,2026-02-06 21:00:00,26.42,82,70.0,-11.7292,-49.0686
Gurupi,2026-02-07 00:00:00,23.3,90,87.0,-11.7292,-49.0686
Gurupi,2026-02-07 03:00:00,22.94,90,79.0,-11.7292,-49.0686
Gurupi,2026-02-07 06:00:00,22.41,94,95.0,-11.7292,-49.0686
Gurupi,2026-02-07 09:00:00,22.38,94,100.0,-11.7292,-49.0686
Uruçuí,2026-02-03 12:00:00,23.59,88,0.0,-7.2294,-44.5561
Uruçuí,2026-02-03 15:00:00,27.8,69,100.0,-7.2294,-44.5561
Uruçuí,2026-02-03 18:00:00,30.71,55,80.0,-7.2294,-44.5561
Uruçuí,2026-02-03 21:00:00,28.22,67,0.0,-7.2294,-44.5561
Uruçuí,2026-02-04 00:00:00,26.26,72,0.0,-7.2294,-44.5561
Uruçuí,2026-02-04 03:00:00,25.11,79,0.0,-7.2294,-44.5561
Uruçuí,2026-02-04 06:00:00,23.19,87,0.0,-7.2294,-44.5561
Uruçuí,2026-02-04 09:00:00,22.42,91,0.0,-7.2294,-44.5561
Uruçuí,2026-02-04 12:00:00,27.68,69,0.0,-7.2294,-44.5561
Uruçuí,2026-02-04 15:00:00,32.96,50,79.0,-7.2294,-44.5561
Uruçuí,2026-02-04 18:00:00,30.89,55,72.0,-7.2294,-44.5561
Uruçuí,2026-02-04 21:00:00,27.09,74,81.0,-7.2294,-44.5561
Uruçuí,2026-02-05 00:00:00,25.07,82,70.0,-7.2294,-44.5561
Uruçuí,2026-02-05 03:00:00,23.59,90,100.0,-7.2294,-44.5561
Uruçuí,2026-02-05 06:00:00,23.2,90,100.0,-7.2294,-44.5561
Uruçuí,2026-02-05 09:00:00,22.76,92,82.0,-7.2294,-44.5561
Uruçuí,2026-02-05 12:00:00,25.99,80,76.0,-7.2294,-44.5561
Uruçuí,2026-02-05 15:00:00,30.64,59,100.0,-7.2294,-44.5561
Uruçuí,2026-02-05 18:00:00,29.68,66,100.0,-7.2294,-44.5561
Uruçuí,2026-02-05 21:00:00,26.0,83,100.0,-7.2294,-44.5561
Uruçuí,2026-02-06 00:00:00,24.61,86,80.0,-7.2294,-44.5561
Uruçuí,2026-02-06 03:00:00,23.63,90,8.0,-7.2294,-44.5561
Uruçuí,2026-02-06 06:00:00,22.93,93,37.0,-7.2294,-44.5561
Uruçuí,2026-02-06 09:00:00,22.28,95,43.0,-7.2294,-44.5561
Uruçuí,2026-02-06 12:00:00,26.73,74,27.0,-7.2294,-44.5561
Uruçuí,2026-02-06 15:00:00,30.39,57,20.0,-7.2294,-44.5561
Uruçuí,2026-02-06 18:00:00,28.1,74,100.0,-7.2294,-44.5561
Uruçuí,2026-02-06 21:00:00,23.22,96,100.0,-7.2294,-44.5561
Uruçuí,2026-02-07 00:00:00,23.02,98,100.0,-7.2294,-44.5561
Uruçuí,2026-02-07 03:00:00,22.31,98,100.0,-7.2294,-44.5561
Uruçuí,2026-02-07 06:00:00,21.7,95,99.0,-7.2294,-44.5561
Uruçuí,2026-02-07 09:00:00,21.69,96,0.0,-7.2294,-44.5561
Uruçuí,2026-02-07 12:00:00,22.81,92,0.0,-7.2294,-44.5561
Uruçuí,2026-02-07 15:00:00,23.72,89,100.0,-7.2294,-44.5561
Uruçuí,2026-02-07 18:00:00,23.93,86,99.0,-7.2294,-44.5561
Uruçuí,2026-02-07 21:00:00,23.01,91,0.0,-7.2294,-44.5561
Uruçuí,2026-02-08 00:00:00,22.64,92,0.0,-7.2294,-44.5561
Uruçuí,2026-02-08 03:00:00,22.47,92,0.0,-7.2294,-44.5561
Uruçuí,2026-02-08 06:00:00,22.2,92,0.0,-7.2294,-44.5561
Uruçuí,2026-02-08 09:00:00,21.81,94,38.0,-7.2294,-44.5561
Barreiras,2026-02-03 12:00:00,22.68,90,100.0,-12.1528,-44.99
Barreiras,2026-02-03 15:00:00,25.59,82,100.0,-12.1528,-44.99
Barreiras,2026-02-03 18:00:00,29.86,60,100.0,-12.1528,-44.99
Barreiras,2026-02-03 21:00:00,24.07,91,100.0,-12.1528,-44.99
Barreiras,2026-02-04 00:00:00,23.18,91,100.0,-12.1528,-44.99
Barreiras,2026-02-04 03:00:00,22.76,93,1.0,-12.1528,-44.99
Barreiras,2026-02-04 06:00:00,21.35,97,69.0,-12.1528,-44.99
Barreiras,2026-02-04 09:00:00,20.87,97,28.0,-12.1528,-44.99
Barreiras,2026-02-04 12:00:00,26.4,75,10.0,-12.1528,-44.99
Barreiras,2026-02-04 15:00:00,32.38,50,0.0,-12.1528,-44.99
Barreiras,2026-02-04 18:00:00,31.86,48,0.0,-12.1528,-44.99
Barreiras,2026-02-04 21:00:00,28.19,66,20.0,-12.1528,-44.99
Barreiras,2026-02-05 00:00:00,22.08,95,100.0,-12.1528,-44.99
Barreiras,2026-02-05 03:00:00,22.25,95,46.0,-12.1528,-44.99
Barreiras,2026-02-05 06:00:00,22.04,94,22.0,-12.1528,-44.99
Barreiras,2026-02-05 09:00:00,21.83,93,0.0,-12.1528,-44.99
Barreiras,2026-02-05 12:00:00,25.4,81,99.0,-12.1528,-44.99
Barreiras,2026-02-05 15:00:00,30.22,59,92.0,-12.1528,-44.99
Barreiras,2026-02-05 18:00:00,32.23,46,83.0,-12.1528,-44.99
Barreiras,2026-02-05 21:00:00,28.15,65,2.0,-12.1528,-44.99
Barreiras,2026-02-06 00:00:00,23.28,83,32.0,-12.1528,-44.99
Barreiras,2026-02-06 03:00:00,21.8,92,69.0,-12.1528,-44.99
Barreiras,2026-02-06 06:00:00,20.54,98,100.0,-12.1528,-44.99
Barreiras,2026-02-06 09:00:00,20.28,98,100.0,-12.1528,-44.99
Barreiras,2026-02-06 12:00:00,25.33,83,100.0,-12.1528,-44.99
Barreiras,2026-02-06 15:00:00,30.67,52,100.0,-12.1528,-44.99
Barreiras,2026-02-06 18:00:00,32.27,45,80.0,-12.1528,-44.99
Barreiras,2026-02-06 21:00:00,28.39,64,0.0,-12.1528,-44.99
Barreiras,2026-02-07 00:00:00,24.11,76,52.0,-12.1528,-44.99
Barreiras,2026-02-07 03:00:00,22.2,91,100.0,-12.1528,-44.99
Barreiras,2026-02-07 06:00:00,20.56,99,100.0,-12.1528,-44.99
Barreiras,2026-02-07 09:00:00,20.27,98,100.0,-12.1528,-44.99
Barreiras,2026-02-07 12:00:00,24.6,82,91.0,-12.1528,-44.99
Barreiras,2026-02-07 15:00:00,27.89,69,100.0,-12.1528,-44.99
Barreiras,2026-02-07 18:00:00,30.17,56,100.0,-12.1528,-44.99
